Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
12580,9.7,5.6,58.0,345.2,46.4,43.7,42.9,42.3,40.4,32.6,13.3,11.8,0.0
12590,9.7,5.6,58.2,345.3,46.4,43.7,42.9,42.3,40.5,32.6,13.3,11.8,0.0
12600,9.7,5.6,58.2,345.1,46.3,43.7,42.9,42.3,40.5,32.6,13.4,11.8,0.0
12610,9.7,5.6,58.3,345.9,46.2,43.7,42.9,42.4,40.5,32.7,13.3,11.8,0.0
12620,9.7,5.6,58.3,346.0,46.3,43.6,42.9,42.4,40.5,32.7,13.4,11.8,0.0
12630,9.8,5.7,58.2,346.4,46.6,43.7,43.0,42.4,40.5,32.7,13.4,11.8,0.0
12640,9.8,5.7,58.2,345.7,46.4,43.6,43.0,42.4,40.6,32.7,13.4,11.8,0.0
12650,9.9,5.7,58.2,351.7,46.4,43.6,43.0,42.4,40.6,32.8,13.4,11.8,0.0
12660,9.9,5.8,58.4,346.6,46.3,43.6,43.0,42.4,40.6,32.8,13.4,11.8,0.0
12670,9.9,5.8,58.3,346.9,46.4,43.7,43.0,42.4,40.6,32.8,13.4,11.8,0.0
12680,10.0,5.8,58.3,346.7,46.0,43.7,43.0,42.4,40.6,32.8,13.4,11.8,0.0
12690,10.0,5.9,58.1,346.7,46.2,43.7,43.0,42.5,40.7,32.9,13.4,11.8,0.0
12700,10.0,5.8,58.1,346.9,46.3,43.7,43.0,42.5,40.7,32.9,13.4,11.8,0.0
12710,9.9,5.8,57.9,351.3,46.1,43.7,43.0,42.5,40.7,32.9,13.4,11.8,0.0
12720,9.9,5.8,57.9,346.7,46.2,43.6,43.1,42.5,40.7,33.0,13.4,11.8,0.0
12730,9.9,5.7,57.9,347.6,46.3,43.6,43.1,42.5,40.7,33.0,13.4,11.8,0.0
12740,9.9,5.8,57.9,347.0,46.0,43.7,43.1,42.5,40.8,33.0,13.4,11.8,0.0
12750,9.9,5.7,57.6,347.6,46.0,43.7,43.1,42.5,40.8,33.1,13.4,11.8,0.0
12760,10.0,5.8,57.9,346.9,46.2,43.6,43.1,42.6,40.8,33.1,13.4,11.8,0.0
12770,9.9,5.8,58.0,347.1,46.2,43.5,43.1,42.6,40.8,33.1,13.4,11.8,0.0
12780,9.9,5.7,57.9,347.0,46.5,43.7,43.1,42.6,40.8,33.1,13.4,11.8,0.0
12790,9.9,5.7,57.9,347.1,46.3,43.6,43.2,42.6,40.8,33.1,13.4,11.8,0.0
12800,9.9,5.7,58.0,350.9,46.0,43.7,43.2,42.6,40.9,33.2,13.4,11.8,0.0
12810,9.9,5.7,57.9,347.6,46.2,43.7,43.2,42.6,40.9,33.2,13.4,11.8,0.0
12820,9.8,5.7,57.6,347.2,46.2,43.6,43.2,42.6,40.9,33.2,13.4,11.7,0.0
12830,9.8,5.6,57.8,347.3,45.9,43.6,43.2,42.7,40.9,33.3,13.4,11.7,0.0
12840,9.8,5.6,57.8,347.2,46.0,43.6,43.2,42.7,40.9,33.3,13.4,11.7,0.0
12850,9.7,5.6,58.0,348.5,45.8,43.7,43.2,42.7,41.0,33.3,13.4,11.7,0.0
12860,9.7,5.6,57.7,347.5,46.2,43.7,43.3,42.7,41.0,33.4,13.4,11.7,0.0
12870,9.7,5.5,57.7,347.4,46.3,43.6,43.3,42.7,41.0,33.4,13.4,11.7,0.0
12880,9.7,5.5,57.9,348.2,46.5,43.7,43.3,42.7,41.0,33.4,13.4,11.7,0.0
12890,9.6,5.5,57.7,348.1,46.3,43.7,43.3,42.7,41.0,33.5,13.4,11.7,0.0
12900,9.6,5.5,58.0,347.7,46.2,43.7,43.3,42.8,41.1,33.5,13.5,11.7,0.0
12910,9.6,5.5,58.0,348.1,46.2,43.8,43.3,42.8,41.1,33.5,13.4,11.7,0.0
12920,9.6,5.5,57.8,347.5,46.1,43.7,43.3,42.8,41.1,33.5,13.5,11.7,0.0
12930,9.6,5.5,58.0,347.9,46.4,43.7,43.3,42.8,41.1,33.6,13.4,11.7,0.0
12940,9.6,5.4,57.8,347.8,46.4,43.7,43.4,42.8,41.1,33.6,13.4,11.7,0.0
12950,9.5,5.4,57.6,348.5,46.1,43.7,43.4,42.8,41.1,33.6,13.4,11.7,0.0
12960,9.5,5.4,57.7,348.4,46.1,43.7,43.4,42.8,41.2,33.7,13.4,11.7,0.0
12970,9.5,5.3,57.7,348.3,46.1,43.8,43.4,42.9,41.2,33.7,13.4,11.7,0.0
12980,9.4,5.3,57.9,347.8,46.3,43.8,43.4,42.9,41.2,33.7,13.5,11.7,0.0
12990,9.5,5.4,58.0,348.3,46.1,43.7,43.4,42.9,41.2,33.7,13.5,11.7,0.0
13000,9.5,5.4,57.7,348.5,46.2,43.8,43.4,42.9,41.2,33.8,13.5,11.7,0.0
13010,9.5,5.4,58.1,348.6,46.2,43.8,43.4,42.9,41.3,33.8,13.5,11.7,0.0
13020,9.5,5.4,58.2,348.5,46.3,43.8,43.5,42.9,41.3,33.8,13.5,11.7,0.0
13030,9.6,5.5,58.0,349.1,46.1,43.8,43.5,42.9,41.3,33.8,13.5,11.7,0.0
13040,9.6,5.5,58.2,349.3,46.1,43.8,43.5,43.0,41.3,33.9,13.5,11.6,0.0
13050,9.6,5.5,58.3,349.0,45.9,43.9,43.5,43.0,41.3,33.9,13.5,11.6,0.0
13060,9.6,5.5,58.1,349.1,46.1,43.8,43.5,43.0,41.3,33.9,13.5,11.6,0.0
13070,9.7,5.6,58.2,349.0,45.9,43.8,43.5,43.0,41.4,34.0,13.5,11.6,0.0
13080,9.7,5.6,58.2,349.1,45.9,43.8,43.5,43.0,41.4,34.0,13.5,11.6,0.0
13090,9.7,5.6,58.4,349.0,46.3,43.9,43.6,43.0,41.4,34.0,13.5,11.6,0.0
13100,9.7,5.6,58.3,348.5,46.2,43.9,43.6,43.0,41.4,34.0,13.5,11.6,0.0
13110,9.7,5.6,58.1,349.2,46.1,43.9,43.6,43.1,41.4,34.1,13.5,11.6,0.0
13120,9.7,5.6,58.2,349.5,46.0,43.9,43.6,43.1,41.5,34.1,13.5,11.6,0.0
13130,9.8,5.7,58.1,349.1,46.0,43.9,43.6,43.1,41.5,34.1,13.5,11.6,0.0
13140,9.8,5.7,58.0,349.5,46.0,43.9,43.6,43.1,41.5,34.2,13.5,11.6,0.0
13150,9.8,5.6,57.9,349.7,46.1,43.9,43.6,43.1,41.5,34.2,13.5,11.6,0.0
13160,9.8,5.6,57.8,349.4,46.0,43.9,43.6,43.1,41.5,34.2,13.5,11.6,0.0
13170,9.8,5.7,57.8,349.4,46.0,43.9,43.6,43.1,41.6,34.2,13.5,11.6,0.0
13180,9.9,5.7,57.9,350.0,45.8,43.9,43.7,43.1,41.6,34.2,13.5,11.6,0.0
13190,9.9,5.7,58.0,350.1,46.1,44.0,43.7,43.2,41.6,34.3,13.5,11.6,0.0
13200,9.9,5.8,58.0,350.5,46.2,44.0,43.7,43.2,41.6,34.3,13.5,11.6,0.0
13210,10.0,5.8,57.9,350.0,46.2,44.0,43.7,43.2,41.6,34.3,13.5,11.6,0.0
13220,10.0,5.8,57.9,350.3,46.3,44.0,43.7,43.2,41.6,34.3,13.5,11.6,0.0
13230,10.0,5.8,57.7,350.1,45.9,44.0,43.7,43.2,41.7,34.4,13.5,11.6,0.0
13240,10.0,5.8,57.9,350.0,46.0,44.0,43.7,43.2,41.7,34.4,13.5,11.6,0.0
13250,10.0,5.8,57.9,350.5,46.2,44.0,43.8,43.2,41.7,34.5,13.5,11.6,0.0
13260,10.0,5.8,57.7,350.7,46.1,44.0,43.8,43.3,41.7,34.5,13.5,11.6,0.0
13270,10.1,5.9,57.7,350.8,46.2,44.1,43.8,43.3,41.7,34.5,13.5,11.6,0.0
13280,10.0,5.8,57.3,351.1,46.1,44.1,43.8,43.3,41.8,34.5,13.5,11.6,0.0
13290,10.0,5.8,57.4,350.7,46.2,44.1,43.8,43.3,41.7,34.5,13.5,11.6,0.0
13300,9.9,5.7,57.4,351.1,46.3,44.1,43.8,43.3,41.8,34.6,13.5,11.6,0.0
13310,9.9,5.7,57.5,350.7,46.1,44.1,43.8,43.3,41.8,34.6,13.5,11.6,0.0
13320,9.8,5.7,57.8,350.9,46.1,44.1,43.8,43.3,41.8,34.6,13.5,11.6,0.0
13330,9.8,5.7,57.7,350.8,46.2,44.1,43.9,43.4,41.8,34.7,13.5,11.6,0.0
13340,9.8,5.6,57.5,350.6,46.2,44.1,43.9,43.4,41.9,34.7,13.5,11.5,0.0
13350,9.8,5.6,57.4,350.5,46.2,44.1,43.9,43.4,41.9,34.7,13.5,11.6,0.0
13360,9.8,5.6,57.6,350.9,46.3,44.2,43.9,43.4,41.9,34.7,13.5,11.6,0.0
13370,9.7,5.6,57.5,350.9,46.4,44.2,43.9,43.4,41.9,34.8,13.5,11.6,0.0
13380,9.7,5.6,57.6,350.9,46.3,44.2,43.9,43.4,41.9,34.8,13.6,11.6,0.0
13390,9.8,5.6,57.7,351.3,46.1,44.2,43.9,43.4,41.9,34.8,13.6,11.5,0.0
13400,9.7,5.6,57.6,351.3,46.2,44.2,44.0,43.4,42.0,34.9,13.6,11.5,0.0
13410,9.7,5.5,57.6,351.0,45.7,44.2,44.0,43.5,42.0,34.9,13.6,11.5,0.0
13420,9.6,5.5,57.6,351.4,46.0,44.2,44.0,43.5,42.0,34.9,13.5,11.5,0.0
13430,9.7,5.5,57.8,351.9,45.9,44.2,44.0,43.5,42.0,35.0,13.6,11.5,0.0
13440,9.7,5.5,57.6,351.4,46.1,44.3,44.0,43.5,42.0,35.0,13.6,11.5,0.0
13450,9.7,5.5,57.6,350.9,46.3,44.2,44.0,43.5,42.1,35.0,13.6,11.5,0.0
13460,9.6,5.5,57.6,351.5,46.1,44.3,44.0,43.5,42.1,35.0,13.6,11.5,0.0
13470,9.5,5.4,58.0,351.3,46.1,44.3,44.0,43.5,42.1,35.0,13.6,11.5,0.0
13480,9.5,5.4,58.1,351.5,46.3,44.3,44.0,43.5,42.1,35.1,13.6,11.5,0.0
13490,9.5,5.3,57.9,350.9,46.3,44.3,44.1,43.5,42.1,35.1,13.6,11.5,0.0
13500,9.4,5.3,58.0,351.9,46.2,44.3,44.0,43.6,42.1,35.1,13.6,11.5,0.0
13510,9.4,5.3,58.2,351.3,46.2,44.3,44.1,43.6,42.2,35.1,13.6,11.5,0.0
13520,9.5,5.4,58.3,351.6,46.2,44.4,44.1,43.6,42.2,35.2,13.6,11.5,0.0
13530,9.5,5.4,57.9,351.6,45.9,44.4,44.1,43.6,42.2,35.2,13.6,11.5,0.0
13540,9.5,5.4,58.3,351.9,45.9,44.4,44.1,43.6,42.2,35.2,13.6,11.5,0.0
13550,9.5,5.4,58.2,352.1,46.1,44.4,44.1,43.6,42.2,35.3,13.6,11.5,0.0
13560,9.6,5.5,58.3,352.2,46.1,44.4,44.1,43.7,42.2,35.3,13.6,11.5,0.0
13570,9.6,5.5,58.3,351.9,46.1,44.4,44.2,43.7,42.3,35.3,13.6,11.5,0.0
13580,9.7,5.6,58.4,352.5,46.1,44.5,44.2,43.7,42.3,35.4,13.6,11.5,0.0
13590,9.7,5.6,58.4,352.5,45.8,44.4,44.2,43.7,42.3,35.4,13.6,11.5,0.0
13600,9.8,5.7,58.5,352.9,46.0,44.4,44.2,43.7,42.3,35.4,13.6,11.5,0.0
13610,9.8,5.7,58.6,353.1,45.9,44.5,44.2,43.7,42.3,35.4,13.6,11.5,0.0
13620,9.8,5.7,58.4,352.4,46.0,44.5,44.2,43.8,42.4,35.4,13.6,11.5,0.0
13630,9.9,5.8,58.5,352.2,46.2,44.5,44.2,43.8,42.4,35.5,13.6,11.5,0.0
13640,9.8,5.7,58.3,352.0,45.9,44.5,44.2,43.8,42.4,35.5,13.6,11.5,0.0
13650,9.8,5.7,58.3,352.0,45.6,44.5,44.2,43.8,42.4,35.5,13.6,11.5,0.0
13660,9.8,5.7,58.5,352.1,45.4,44.5,44.3,43.8,42.4,35.6,13.6,11.5,0.0
13670,9.7,5.6,58.2,352.4,45.6,44.5,44.3,43.8,42.4,35.6,13.6,11.5,0.0
13680,9.7,5.6,58.5,352.8,45.9,44.5,44.3,43.8,42.5,35.6,13.6,11.5,0.0
13690,9.7,5.6,58.5,352.5,46.1,44.5,44.3,43.8,42.5,35.6,13.6,11.5,0.0
13700,9.6,5.5,58.1,352.5,45.8,44.5,44.3,43.8,42.5,35.7,13.6,11.5,0.0
13710,9.7,5.6,58.2,353.0,45.8,44.6,44.3,43.9,42.5,35.7,13.6,11.5,0.0
13720,9.8,5.7,58.0,353.5,46.0,44.6,44.4,43.9,42.5,35.7,13.6,11.5,0.0
13730,9.8,5.7,58.4,354.7,46.1,44.6,44.4,43.9,42.5,35.7,13.6,11.5,0.0
13740,9.9,5.7,58.2,353.8,46.0,44.6,44.4,43.9,42.5,35.8,13.6,11.5,0.0
13750,10.0,5.8,58.1,353.2,46.3,44.6,44.4,43.9,42.6,35.8,13.6,11.5,0.0
13760,10.0,5.9,58.2,353.4,46.0,44.6,44.4,43.9,42.6,35.8,13.6,11.5,0.0
13770,10.0,5.9,58.1,354.8,45.9,44.6,44.4,43.9,42.6,35.8,13.6,11.5,0.0
13780,10.0,5.8,58.3,356.8,45.7,44.7,44.4,44.0,42.6,35.9,13.6,11.5,0.0
13790,9.9,5.8,58.0,354.2,46.0,44.7,44.4,44.0,42.6,35.9,13.6,11.5,0.0
13800,10.0,5.8,58.2,354.3,46.1,44.7,44.5,44.0,42.7,35.9,13.7,11.5,0.0
13810,9.9,5.8,57.9,353.7,46.3,44.7,44.5,44.0,42.7,36.0,13.6,11.5,0.0
13820,9.9,5.8,58.0,354.6,46.0,44.7,44.5,44.0,42.7,36.0,13.7,11.5,0.0
13830,9.8,5.7,58.1,353.7,45.8,44.7,44.5,44.0,42.7,36.0,13.7,11.5,0.0
13840,9.8,5.7,57.8,353.6,45.9,44.7,44.5,44.0,42.7,36.0,13.7,11.5,0.0
13850,9.8,5.6,57.9,353.7,45.6,44.7,44.5,44.1,42.7,36.0,13.7,11.5,0.0
13860,9.8,5.6,57.7,354.4,45.8,44.8,44.5,44.1,42.7,36.1,13.7,11.5,0.0
13870,9.8,5.6,57.8,354.4,46.0,44.8,44.5,44.1,42.8,36.1,13.7,11.5,0.0
13880,9.8,5.6,57.9,354.1,45.6,44.8,44.5,44.1,42.8,36.2,13.7,11.5,0.0
13890,9.8,5.6,57.7,354.3,45.9,44.8,44.6,44.1,42.8,36.2,13.7,11.5,0.0
13900,9.8,5.6,57.8,354.2,45.9,44.8,44.6,44.1,42.8,36.2,13.7,11.5,0.0
13910,9.7,5.6,57.9,354.1,45.6,44.8,44.6,44.1,42.8,36.3,13.7,11.5,0.0
13920,9.7,5.5,57.8,354.6,45.6,44.8,44.6,44.1,42.8,36.3,13.7,11.5,0.0
13930,9.7,5.5,57.7,355.1,45.6,44.8,44.6,44.2,42.9,36.3,13.7,11.5,0.0
13940,9.7,5.6,57.8,355.7,45.8,44.8,44.6,44.2,42.9,36.3,13.7,11.5,0.0
13950,9.7,5.5,57.8,355.3,46.1,44.9,44.6,44.2,42.9,36.3,13.7,11.5,0.0
13960,9.6,5.4,57.9,355.4,45.8,44.9,44.7,44.2,42.9,36.3,13.7,11.4,0.0
13970,9.6,5.4,57.7,354.7,45.6,44.9,44.7,44.2,42.9,36.3,13.7,11.5,0.0
13980,9.5,5.4,58.0,355.2,45.8,44.9,44.7,44.2,42.9,36.4,13.7,11.4,0.0
13990,9.6,5.4,58.0,354.4,45.7,44.9,44.7,44.2,43.0,36.4,13.7,11.5,0.0
14000,9.5,5.4,58.1,355.2,45.7,44.9,44.7,44.3,43.0,36.4,13.7,11.4,0.0
14010,9.5,5.5,58.3,360.0,45.6,44.9,44.7,44.3,43.0,36.5,13.7,11.5,0.0
14020,9.5,5.4,58.0,355.3,45.9,44.9,44.7,44.3,43.0,36.5,13.7,11.4,0.0
14030,9.5,5.4,58.0,355.1,45.8,44.9,44.7,44.3,43.0,36.5,13.7,11.4,0.0
14040,9.5,5.5,58.4,355.4,46.1,45.0,44.8,44.3,43.1,36.5,13.7,11.4,0.0
14050,9.6,5.6,58.3,354.7,45.9,45.0,44.8,44.3,43.1,36.6,13.7,11.4,0.0
14060,9.8,5.6,58.1,355.8,45.8,45.0,44.8,44.3,43.1,36.6,13.7,11.4,0.0
14070,9.8,5.7,58.3,359.5,45.9,45.0,44.8,44.3,43.1,36.6,13.7,11.4,0.0
14080,9.9,5.8,58.2,355.4,45.9,45.0,44.8,44.3,43.1,36.7,13.7,11.4,0.0
14090,9.9,5.7,58.4,355.4,46.0,45.0,44.8,44.4,43.1,36.7,13.7,11.4,0.0
14100,9.9,5.8,58.1,355.6,46.0,45.0,44.8,44.4,43.2,36.7,13.7,11.4,0.0
14110,9.9,5.8,58.2,356.1,45.8,45.0,44.8,44.4,43.2,36.7,13.7,11.4,0.0
14120,9.9,5.7,57.9,356.4,46.0,45.0,44.8,44.4,43.2,36.7,13.7,11.4,0.0
14130,9.9,5.7,58.0,356.2,46.0,45.1,44.9,44.4,43.2,36.8,13.7,11.4,0.0
14140,9.9,5.7,58.1,356.1,46.0,45.1,44.9,44.4,43.2,36.8,13.7,11.4,0.0
14150,9.8,5.7,58.0,356.0,46.2,45.1,44.9,44.4,43.2,36.8,13.7,11.4,0.0
14160,9.9,5.7,58.1,356.8,46.2,45.1,44.9,44.4,43.3,36.8,13.7,11.4,0.0
14170,9.8,5.7,58.0,356.8,46.0,45.1,44.9,44.5,43.3,36.9,13.7,11.4,0.0
14180,9.8,5.6,57.9,356.8,46.1,45.1,44.9,44.5,43.3,36.9,13.7,11.4,0.0
14190,9.7,5.6,57.8,356.2,46.1,45.1,44.9,44.5,43.3,36.9,13.7,11.4,0.0
14200,9.7,5.5,57.6,356.4,45.7,45.2,44.9,44.5,43.3,36.9,13.7,11.4,0.0
14210,9.7,5.5,57.8,356.4,45.6,45.2,45.0,44.5,43.3,37.0,13.7,11.4,0.0
14220,9.7,5.5,57.5,356.7,45.4,45.2,45.0,44.5,43.4,37.0,13.7,11.4,0.0
14230,9.7,5.5,57.5,357.0,45.7,45.2,45.0,44.6,43.4,37.0,13.7,11.4,0.0
14240,9.6,5.4,57.5,357.1,45.8,45.2,45.0,44.6,43.4,37.1,13.7,11.4,0.0
14250,9.6,5.5,57.6,356.5,45.8,45.2,45.0,44.6,43.4,37.1,13.7,11.4,0.0
14260,9.6,5.5,57.8,356.8,45.8,45.2,45.0,44.6,43.4,37.1,13.7,11.4,0.0
14270,9.6,5.4,57.6,356.5,45.4,45.2,45.0,44.6,43.4,37.1,13.7,11.4,0.0
14280,9.5,5.4,58.0,357.1,45.8,45.2,45.0,44.6,43.4,37.1,13.8,11.4,0.0
14290,9.6,5.4,57.9,357.2,45.7,45.3,45.1,44.6,43.5,37.1,13.8,11.4,0.0
14300,9.6,5.4,57.8,357.2,46.0,45.3,45.1,44.7,43.5,37.2,13.8,11.4,0.0
14310,9.6,5.4,57.8,357.2,45.9,45.3,45.1,44.7,43.5,37.2,13.8,11.4,0.0
14320,9.6,5.5,57.9,356.9,45.8,45.3,45.1,44.7,43.5,37.3,13.8,11.4,0.0
14330,9.7,5.5,57.9,357.3,45.6,45.3,45.1,44.7,43.5,37.3,13.7,11.4,0.0
14340,9.8,5.7,57.9,357.1,46.0,45.3,45.1,44.7,43.5,37.3,13.8,11.4,0.0
14350,9.9,5.8,58.0,357.5,46.0,45.4,45.1,44.7,43.6,37.4,13.8,11.4,0.0
14360,10.1,5.9,57.9,358.7,45.9,45.3,45.1,44.7,43.6,37.4,13.8,11.4,0.0
14370,10.1,5.9,58.0,357.6,46.0,45.3,45.2,44.7,43.6,37.4,13.8,11.4,0.0
14380,10.0,5.8,58.0,357.6,45.8,45.3,45.2,44.7,43.6,37.4,13.8,11.4,0.0
14390,10.0,5.8,58.0,358.4,45.9,45.4,45.2,44.8,43.6,37.4,13.8,11.4,0.0
14400,10.0,5.8,57.6,357.7,45.9,45.4,45.2,44.8,43.6,37.4,13.8,11.4,0.0
14410,9.9,5.8,57.8,357.7,45.8,45.4,45.2,44.8,43.7,37.5,13.8,11.4,0.0
14420,9.9,5.7,57.7,358.1,45.9,45.4,45.2,44.8,43.7,37.5,13.8,11.4,0.0
14430,9.9,5.7,57.6,358.2,45.8,45.4,45.2,44.8,43.7,37.5,13.8,11.4,0.0
14440,9.9,5.7,57.6,358.5,46.0,45.4,45.2,44.8,43.7,37.5,13.8,11.4,0.0
14450,9.9,5.8,57.8,358.3,45.9,45.4,45.2,44.8,43.7,37.6,13.8,11.4,0.0
14460,9.9,5.7,57.7,358.8,46.1,45.5,45.3,44.9,43.7,37.6,13.8,11.4,0.0
14470,9.9,5.7,57.8,358.4,45.7,45.5,45.3,44.9,43.8,37.6,13.8,11.4,0.0
14480,9.9,5.7,57.8,358.6,45.7,45.5,45.3,44.9,43.8,37.6,13.8,11.4,0.0
14490,9.8,5.7,57.8,362.8,45.9,45.5,45.3,44.9,43.8,37.7,13.8,11.4,0.0
14500,9.8,5.6,57.6,358.8,45.8,45.5,45.3,44.9,43.8,37.7,13.8,11.4,0.0
14510,9.8,5.7,58.0,358.4,46.0,45.5,45.3,44.9,43.8,37.7,13.8,11.4,0.0
14520,9.8,5.7,57.7,359.2,45.8,45.5,45.3,44.9,43.9,37.8,13.8,11.4,0.0
14530,9.8,5.6,57.9,364.1,45.6,45.5,45.3,44.9,43.9,37.8,13.8,11.4,0.0
14540,9.8,5.6,57.8,358.8,45.9,45.5,45.4,45.0,43.9,37.8,13.8,11.4,0.0
14550,9.8,5.6,57.8,359.3,46.1,45.6,45.4,45.0,43.9,37.8,13.8,11.4,0.0
14560,9.7,5.6,58.1,364.3,45.8,45.6,45.4,45.0,43.9,37.9,13.8,11.4,0.0
14570,9.7,5.6,57.8,364.2,45.9,45.6,45.4,45.0,43.9,37.9,13.8,11.4,0.0
14580,9.6,5.5,57.9,358.8,45.9,45.6,45.4,45.0,43.9,37.9,13.8,11.4,0.0
14590,9.6,5.5,57.8,358.7,45.9,45.6,45.4,45.0,43.9,37.9,13.8,11.4,0.0
14600,9.6,5.5,57.9,358.2,45.9,45.6,45.4,45.0,44.0,38.0,13.8,11.4,0.0
14610,9.6,5.4,57.7,358.6,45.7,45.6,45.5,45.0,44.0,38.0,13.8,11.4,0.0
14620,9.6,5.4,57.8,359.0,45.8,45.6,45.5,45.1,44.0,38.0,13.8,11.4,0.0
14630,9.5,5.4,57.8,358.9,45.8,45.6,45.5,45.1,44.0,38.1,13.8,11.4,0.0
14640,9.5,5.4,58.0,359.7,45.7,45.6,45.5,45.1,44.0,38.1,13.8,11.4,0.0
14650,9.5,5.4,58.0,359.1,45.4,45.6,45.5,45.1,44.0,38.1,13.8,11.3,0.0
14660,9.5,5.4,58.1,359.6,45.5,45.7,45.5,45.1,44.1,38.1,13.8,11.4,0.0
14670,9.5,5.4,58.1,359.5,45.9,45.7,45.5,45.1,44.1,38.1,13.8,11.4,0.0
14680,9.5,5.4,58.1,359.9,45.9,45.7,45.5,45.1,44.1,38.1,13.8,11.4,0.0
14690,9.5,5.4,58.0,359.4,45.7,45.7,45.5,45.2,44.1,38.1,13.8,11.4,0.0
14700,9.5,5.4,58.0,359.6,45.2,45.7,45.6,45.2,44.1,38.2,13.8,11.4,0.0
14710,9.5,5.5,58.3,359.2,45.5,45.7,45.6,45.2,44.1,38.2,13.8,11.4,0.0
14720,9.6,5.5,58.2,359.9,45.3,45.7,45.6,45.2,44.2,38.2,13.8,11.3,0.0
14730,9.6,5.5,58.4,360.1,45.6,45.7,45.6,45.2,44.2,38.3,13.8,11.3,0.0
14740,9.7,5.6,58.4,362.3,45.6,45.7,45.6,45.2,44.2,38.3,13.8,11.3,0.0
14750,9.8,5.7,58.3,360.5,45.7,45.8,45.6,45.2,44.2,38.3,13.8,11.4,0.0
14760,9.9,5.8,58.6,361.9,45.9,45.7,45.6,45.2,44.2,38.4,13.8,11.3,0.0
14770,9.9,5.8,58.4,360.0,45.8,45.8,45.6,45.3,44.2,38.4,13.8,11.4,0.0
14780,9.9,5.7,58.2,360.1,45.5,45.8,45.6,45.3,44.3,38.4,13.8,11.3,0.0
14790,9.8,5.7,58.4,359.8,45.8,45.8,45.6,45.3,44.3,38.4,13.8,11.3,0.0
14800,9.8,5.7,58.3,360.3,45.8,45.8,45.7,45.3,44.3,38.4,13.8,11.3,0.0
14810,9.8,5.7,58.2,360.1,45.6,45.8,45.7,45.3,44.3,38.4,13.8,11.3,0.0
14820,9.8,5.7,58.4,360.6,45.7,45.8,45.7,45.3,44.3,38.5,13.8,11.3,0.0
14830,9.9,5.7,58.3,360.5,46.1,45.8,45.7,45.3,44.3,38.5,13.8,11.3,0.0
14840,9.8,5.7,58.2,360.6,45.9,45.9,45.7,45.3,44.4,38.5,13.8,11.3,0.0
14850,9.7,5.6,58.3,360.6,45.7,45.9,45.7,45.3,44.4,38.5,13.8,11.3,0.0
14860,9.8,5.6,58.0,360.9,45.6,45.9,45.7,45.4,44.4,38.6,13.8,11.3,0.0
14870,9.8,5.6,58.1,361.0,45.5,45.9,45.7,45.4,44.4,38.6,13.8,11.3,0.0
14880,9.8,5.7,58.2,361.8,45.9,45.9,45.8,45.4,44.4,38.7,13.9,11.3,0.0
14890,9.9,5.7,58.1,361.5,45.6,45.9,45.8,45.4,44.4,38.7,13.8,11.3,0.0
14900,10.0,5.8,58.2,361.8,45.3,45.9,45.8,45.4,44.4,38.7,13.8,11.3,0.0
14910,10.0,5.8,58.0,361.6,45.8,45.9,45.8,45.4,44.5,38.7,13.9,11.3,0.0
14920,9.9,5.8,58.2,361.7,45.6,45.9,45.8,45.4,44.5,38.7,13.9,11.3,0.0
14930,9.9,5.8,58.1,361.7,46.1,45.9,45.8,45.4,44.5,38.7,13.8,11.3,0.0
14940,9.9,5.8,58.1,361.6,45.6,45.9,45.8,45.5,44.5,38.8,13.8,11.3,0.0
14950,10.0,5.8,58.1,361.3,45.8,45.9,45.8,45.5,44.5,38.8,13.9,11.3,0.0
14960,10.0,5.8,57.8,361.3,46.1,46.0,45.8,45.5,44.6,38.8,13.9,11.3,0.0
14970,9.9,5.7,58.0,361.2,46.0,46.0,45.9,45.5,44.6,38.9,13.9,11.3,0.0
14980,9.9,5.8,57.9,361.5,45.6,46.0,45.9,45.5,44.6,38.9,13.9,11.3,0.0
14990,9.9,5.7,57.9,362.1,45.6,46.0,45.9,45.5,44.6,38.9,13.9,11.3,0.0
15000,9.8,5.7,58.1,362.1,45.9,46.0,45.9,45.6,44.6,38.9,13.9,11.3,0.0
15010,9.8,5.7,58.1,362.1,45.9,46.0,45.9,45.6,44.6,38.9,13.9,11.3,0.0
15020,9.8,5.7,58.0,362.2,45.8,46.0,45.9,45.6,44.6,39.0,13.9,11.3,0.0
15030,9.9,5.7,57.9,361.8,45.9,46.0,45.9,45.6,44.6,39.0,13.9,11.3,0.0
15040,9.8,5.7,57.9,362.0,45.9,46.0,45.9,45.6,44.7,39.0,13.9,11.3,0.0
15050,9.8,5.6,57.7,362.1,46.0,46.0,45.9,45.6,44.7,39.0,13.9,11.3,0.0
15060,9.7,5.5,57.8,362.3,45.8,46.0,45.9,45.6,44.7,39.1,13.9,11.3,0.0
15070,9.7,5.6,57.7,362.0,46.0,46.0,46.0,45.6,44.7,39.1,13.9,11.3,0.0
15080,9.7,5.6,57.9,362.7,45.8,46.0,46.0,45.6,44.7,39.1,13.9,11.3,0.0
