"minutes","test","model","flow","inputPower","outputPower","tcouples1","tcouples2","tcouples3","tcouples4","tcouples5","tcouples6","aveTankTemp","type"
1320,"DOE_24hr35","Sanden80",0,0,0,133.7504,141.02096,142.02788,142.44296,142.70684,143.01302,140.82701,"Simulated"
1321,"DOE_24hr35","Sanden80",0,0,0,133.74374,141.0143,142.02104,142.4363,142.7,143.00618,140.82026,"Simulated"
1322,"DOE_24hr35","Sanden80",0,0,0,133.7369,141.00746,142.01438,142.42964,142.69334,142.99952,140.81354,"Simulated"
1323,"DOE_24hr35","Sanden80",0,0,0,133.73024,141.0008,142.00772,142.4228,142.68668,142.99286,140.80685,"Simulated"
1324,"DOE_24hr35","Sanden80",0,0,0,133.72358,140.99414,142.00088,142.41614,142.67984,142.98602,140.8001,"Simulated"
1325,"DOE_24hr35","Sanden80",0,0,0,133.71692,140.9873,141.99422,142.40948,142.67318,142.97936,140.79341,"Simulated"
1326,"DOE_24hr35","Sanden80",0,0,0,133.71008,140.98064,141.98756,142.40264,142.66652,142.9727,140.78669,"Simulated"
1327,"DOE_24hr35","Sanden80",0,0,0,133.70342,140.97398,141.98072,142.39598,142.65968,142.96586,140.77994,"Simulated"
1328,"DOE_24hr35","Sanden80",0,0,0,133.69676,140.96732,141.97406,142.38932,142.65302,142.9592,140.77328,"Simulated"
1329,"DOE_24hr35","Sanden80",0,0,0,133.68992,140.96048,141.9674,142.38248,142.64636,142.95254,140.76653,"Simulated"
1330,"DOE_24hr35","Sanden80",0,0,0,133.68326,140.95382,141.96056,142.37582,142.6397,142.9457,140.75981,"Simulated"
1331,"DOE_24hr35","Sanden80",0,0,0,133.6766,140.94716,141.9539,142.36916,142.63286,142.93904,140.75312,"Simulated"
1332,"DOE_24hr35","Sanden80",0,0,0,133.66976,140.94032,141.94724,142.36232,142.6262,142.93238,140.74637,"Simulated"
1333,"DOE_24hr35","Sanden80",0,0,0,133.6631,140.93366,141.94058,142.35566,142.61954,142.92572,140.73971,"Simulated"
1334,"DOE_24hr35","Sanden80",0,0,0,133.65644,140.927,141.93374,142.349,142.6127,142.91888,140.73296,"Simulated"
1335,"DOE_24hr35","Sanden80",0,0,0,133.64978,140.92016,141.92708,142.34234,142.60604,142.91222,140.72627,"Simulated"
1336,"DOE_24hr35","Sanden80",0,0,0,133.64294,140.9135,141.92042,142.3355,142.59938,142.90556,140.71955,"Simulated"
1337,"DOE_24hr35","Sanden80",0,0,0,133.63628,140.90684,141.91358,142.32884,142.59254,142.89872,140.7128,"Simulated"
1338,"DOE_24hr35","Sanden80",0,0,0,133.62962,140.90018,141.90692,142.32218,142.58588,142.89206,140.70614,"Simulated"
1339,"DOE_24hr35","Sanden80",0,0,0,133.62278,140.89334,141.90026,142.31534,142.57922,142.8854,140.69939,"Simulated"
1340,"DOE_24hr35","Sanden80",0,0,0,133.61612,140.88668,141.8936,142.30868,142.57256,142.87874,140.69273,"Simulated"
1341,"DOE_24hr35","Sanden80",0,0,0,133.60946,140.88002,141.88676,142.30202,142.56572,142.8719,140.68598,"Simulated"
1342,"DOE_24hr35","Sanden80",0,0,0,133.6028,140.87318,141.8801,142.29536,142.55906,142.86524,140.67929,"Simulated"
1343,"DOE_24hr35","Sanden80",0,0,0,133.59596,140.86652,141.87344,142.28852,142.5524,142.85858,140.67257,"Simulated"
1344,"DOE_24hr35","Sanden80",0,0,0,133.5893,140.85986,141.8666,142.28186,142.54574,142.85174,140.66585,"Simulated"
1345,"DOE_24hr35","Sanden80",0,0,0,133.58264,140.8532,141.85994,142.2752,142.5389,142.84508,140.65916,"Simulated"
1346,"DOE_24hr35","Sanden80",0,0,0,133.5758,140.84636,141.85328,142.26854,142.53224,142.83842,140.65244,"Simulated"
1347,"DOE_24hr35","Sanden80",0,0,0,133.56914,140.8397,141.84662,142.2617,142.52558,142.83176,140.64575,"Simulated"
1348,"DOE_24hr35","Sanden80",0,0,0,133.56248,140.83304,141.83978,142.25504,142.51874,142.82492,140.639,"Simulated"
1349,"DOE_24hr35","Sanden80",0,0,0,133.55582,140.82638,141.83312,142.24838,142.51208,142.81826,140.63234,"Simulated"
1350,"DOE_24hr35","Sanden80",0,0,0,133.54898,140.81954,141.82646,142.24172,142.50542,142.8116,140.62562,"Simulated"
1351,"DOE_24hr35","Sanden80",0,0,0,133.54232,140.81288,141.8198,142.23488,142.49876,142.80494,140.61893,"Simulated"
1352,"DOE_24hr35","Sanden80",0,0,0,133.53566,140.80622,141.81296,142.22822,142.49192,142.7981,140.61218,"Simulated"
1353,"DOE_24hr35","Sanden80",0,0,0,133.529,140.79956,141.8063,142.22156,142.48526,142.79144,140.60552,"Simulated"
1354,"DOE_24hr35","Sanden80",0,0,0,133.52216,140.79272,141.79964,142.2149,142.4786,142.78478,140.5988,"Simulated"
1355,"DOE_24hr35","Sanden80",0,0,0,133.5155,140.78606,141.79298,142.20806,142.47194,142.77812,140.59211,"Simulated"
1356,"DOE_24hr35","Sanden80",0,0,0,133.50884,140.7794,141.78614,142.2014,142.4651,142.77128,140.58536,"Simulated"
1357,"DOE_24hr35","Sanden80",0,0,0,133.50218,140.77274,141.77948,142.19474,142.45844,142.76462,140.5787,"Simulated"
1358,"DOE_24hr35","Sanden80",0,0,0,133.49534,140.7659,141.77282,142.18808,142.45178,142.75796,140.57198,"Simulated"
1359,"DOE_24hr35","Sanden80",0,0,0,133.48868,140.75924,141.76616,142.18124,142.44512,142.7513,140.56529,"Simulated"
1360,"DOE_24hr35","Sanden80",0,0,0,133.48202,140.75258,141.75932,142.17458,142.43846,142.74446,140.55857,"Simulated"
1361,"DOE_24hr35","Sanden80",0,0,0,133.47536,140.74592,141.75266,142.16792,142.43162,142.7378,140.55188,"Simulated"
1362,"DOE_24hr35","Sanden80",0,0,0,133.4687,140.73908,141.746,142.16126,142.42496,142.73114,140.54519,"Simulated"
1363,"DOE_24hr35","Sanden80",0,0,0,133.46186,140.73242,141.73934,142.15442,142.4183,142.72448,140.53847,"Simulated"
1364,"DOE_24hr35","Sanden80",0,0,0,133.4552,140.72576,141.73268,142.14776,142.41164,142.71782,140.53181,"Simulated"
1365,"DOE_24hr35","Sanden80",0,0,0,133.44854,140.7191,141.72584,142.1411,142.4048,142.71098,140.52506,"Simulated"
1366,"DOE_24hr35","Sanden80",0,0,0,133.44188,140.71244,141.71918,142.13444,142.39814,142.70432,140.5184,"Simulated"
1367,"DOE_24hr35","Sanden80",0,0,0,133.43504,140.7056,141.71252,142.12778,142.39148,142.69766,140.51168,"Simulated"
1368,"DOE_24hr35","Sanden80",0,0,0,133.42838,140.69894,141.70586,142.12094,142.38482,142.691,140.50499,"Simulated"
1369,"DOE_24hr35","Sanden80",0,0,0,133.42172,140.69228,141.69902,142.11428,142.37816,142.68416,140.49827,"Simulated"
1370,"DOE_24hr35","Sanden80",0,0,0,133.41506,140.68562,141.69236,142.10762,142.37132,142.6775,140.49158,"Simulated"
1371,"DOE_24hr35","Sanden80",0,0,0,133.4084,140.67896,141.6857,142.10096,142.36466,142.67084,140.48492,"Simulated"
1372,"DOE_24hr35","Sanden80",0,0,0,133.40156,140.67212,141.67904,142.09412,142.358,142.66418,140.47817,"Simulated"
1373,"DOE_24hr35","Sanden80",0,0,0,133.3949,140.66546,141.67238,142.08746,142.35134,142.65752,140.47151,"Simulated"
1374,"DOE_24hr35","Sanden80",0,0,0,133.38824,140.6588,141.66554,142.0808,142.34468,142.65068,140.46479,"Simulated"
1375,"DOE_24hr35","Sanden80",0,0,0,133.38158,140.65214,141.65888,142.07414,142.33784,142.64402,140.4581,"Simulated"
1376,"DOE_24hr35","Sanden80",0,0,0,133.37492,140.64548,141.65222,142.06748,142.33118,142.63736,140.45144,"Simulated"
1377,"DOE_24hr35","Sanden80",0,0,0,133.36808,140.63864,141.64556,142.06082,142.32452,142.6307,140.44472,"Simulated"
1378,"DOE_24hr35","Sanden80",0,0,0,133.36142,140.63198,141.6389,142.05398,142.31786,142.62404,140.43803,"Simulated"
1379,"DOE_24hr35","Sanden80",0,0,0,133.35476,140.62532,141.63206,142.04732,142.3112,142.61738,140.43134,"Simulated"
1380,"DOE_24hr35","Sanden80",0,0,0,133.3481,140.61866,141.6254,142.04066,142.30436,142.61054,140.42462,"Simulated"
1381,"DOE_24hr35","Sanden80",0,0,0,133.34144,140.612,141.61874,142.034,142.2977,142.60388,140.41796,"Simulated"
1382,"DOE_24hr35","Sanden80",0,0,0,133.33478,140.60516,141.61208,142.02734,142.29104,142.59722,140.41127,"Simulated"
1383,"DOE_24hr35","Sanden80",0,0,0,133.32794,140.5985,141.60542,142.0205,142.28438,142.59056,140.40455,"Simulated"
1384,"DOE_24hr35","Sanden80",0,0,0,133.32128,140.59184,141.59876,142.01384,142.27772,142.5839,140.39789,"Simulated"
1385,"DOE_24hr35","Sanden80",0,0,0,133.31462,140.58518,141.59192,142.00718,142.27106,142.57706,140.39117,"Simulated"
1386,"DOE_24hr35","Sanden80",0,0,0,133.30796,140.57852,141.58526,142.00052,142.26422,142.5704,140.38448,"Simulated"
1387,"DOE_24hr35","Sanden80",0,0,0,133.3013,140.57186,141.5786,141.99386,142.25756,142.56374,140.37782,"Simulated"
1388,"DOE_24hr35","Sanden80",0,0,0,133.29446,140.56502,141.57194,141.9872,142.2509,142.55708,140.3711,"Simulated"
1389,"DOE_24hr35","Sanden80",0,0,0,133.2878,140.55836,141.56528,141.98036,142.24424,142.55042,140.36441,"Simulated"
1390,"DOE_24hr35","Sanden80",0,0,0,133.28114,140.5517,141.55862,141.9737,142.23758,142.54376,140.35775,"Simulated"
1391,"DOE_24hr35","Sanden80",0,0,0,133.27448,140.54504,141.55178,141.96704,142.23092,142.53692,140.35103,"Simulated"
1392,"DOE_24hr35","Sanden80",0,0,0,133.26782,140.53838,141.54512,141.96038,142.22408,142.53026,140.34434,"Simulated"
1393,"DOE_24hr35","Sanden80",0,0,0,133.26116,140.53172,141.53846,141.95372,142.21742,142.5236,140.33768,"Simulated"
1394,"DOE_24hr35","Sanden80",0,0,0,133.2545,140.52488,141.5318,141.94706,142.21076,142.51694,140.33099,"Simulated"
1395,"DOE_24hr35","Sanden80",0,0,0,133.24766,140.51822,141.52514,141.94022,142.2041,142.51028,140.32427,"Simulated"
1396,"DOE_24hr35","Sanden80",0,0,0,133.241,140.51156,141.51848,141.93356,142.19744,142.50362,140.31761,"Simulated"
1397,"DOE_24hr35","Sanden80",0,0,0,133.23434,140.5049,141.51164,141.9269,142.19078,142.49696,140.31092,"Simulated"
1398,"DOE_24hr35","Sanden80",0,0,0,133.22768,140.49824,141.50498,141.92024,142.18394,142.49012,140.3042,"Simulated"
1399,"DOE_24hr35","Sanden80",0,0,0,133.22102,140.49158,141.49832,141.91358,142.17728,142.48346,140.29754,"Simulated"
1400,"DOE_24hr35","Sanden80",0,0,0,133.21436,140.48492,141.49166,141.90692,142.17062,142.4768,140.29088,"Simulated"
1401,"DOE_24hr35","Sanden80",0,0,0,133.2077,140.47808,141.485,141.90026,142.16396,142.47014,140.28419,"Simulated"
1402,"DOE_24hr35","Sanden80",0,0,0,133.20086,140.47142,141.47834,141.89342,142.1573,142.46348,140.27747,"Simulated"
1403,"DOE_24hr35","Sanden80",0,0,0,133.1942,140.46476,141.47168,141.88676,142.15064,142.45682,140.27081,"Simulated"
1404,"DOE_24hr35","Sanden80",0,0,0,133.18754,140.4581,141.46502,141.8801,142.14398,142.45016,140.26415,"Simulated"
1405,"DOE_24hr35","Sanden80",0,0,0,133.18088,140.45144,141.45818,141.87344,142.13732,142.44332,140.25743,"Simulated"
1406,"DOE_24hr35","Sanden80",0,0,0,133.17422,140.44478,141.45152,141.86678,142.13048,142.43666,140.25074,"Simulated"
1407,"DOE_24hr35","Sanden80",0,0,0,133.16756,140.43812,141.44486,141.86012,142.12382,142.43,140.24408,"Simulated"
1408,"DOE_24hr35","Sanden80",0,0,0,133.1609,140.43146,141.4382,141.85346,142.11716,142.42334,140.23742,"Simulated"
1409,"DOE_24hr35","Sanden80",0,0,0,133.15424,140.42462,141.43154,141.8468,142.1105,142.41668,140.23073,"Simulated"
1410,"DOE_24hr35","Sanden80",0,0,0,133.1474,140.41796,141.42488,141.84014,142.10384,142.41002,140.22404,"Simulated"
1411,"DOE_24hr35","Sanden80",0,0,0,133.14074,140.4113,141.41822,141.8333,142.09718,142.40336,140.21735,"Simulated"
1412,"DOE_24hr35","Sanden80",0,0,0,133.13408,140.40464,141.41156,141.82664,142.09052,142.3967,140.21069,"Simulated"
1413,"DOE_24hr35","Sanden80",0,0,0,133.12742,140.39798,141.4049,141.81998,142.08386,142.39004,140.20403,"Simulated"
1414,"DOE_24hr35","Sanden80",0,0,0,133.12076,140.39132,141.39806,141.81332,142.0772,142.3832,140.19731,"Simulated"
1415,"DOE_24hr35","Sanden80",0,0,0,133.1141,140.38466,141.3914,141.80666,142.07036,142.37654,140.19062,"Simulated"
1416,"DOE_24hr35","Sanden80",0,0,0,133.10744,140.378,141.38474,141.8,142.0637,142.36988,140.18396,"Simulated"
1417,"DOE_24hr35","Sanden80",0,0,0,133.10078,140.37134,141.37808,141.79334,142.05704,142.36322,140.1773,"Simulated"
1418,"DOE_24hr35","Sanden80",0,0,0,133.09412,140.36468,141.37142,141.78668,142.05038,142.35656,140.17064,"Simulated"
1419,"DOE_24hr35","Sanden80",0,0,0,133.08746,140.35784,141.36476,141.78002,142.04372,142.3499,140.16395,"Simulated"
1420,"DOE_24hr35","Sanden80",0,0,0,133.08062,140.35118,141.3581,141.77318,142.03706,142.34324,140.15723,"Simulated"
1421,"DOE_24hr35","Sanden80",0,0,0,133.07396,140.34452,141.35144,141.76652,142.0304,142.33658,140.15057,"Simulated"
1422,"DOE_24hr35","Sanden80",0,0,0,133.0673,140.33786,141.34478,141.75986,142.02374,142.32992,140.14391,"Simulated"
1423,"DOE_24hr35","Sanden80",0,0,0,133.06064,140.3312,141.33812,141.7532,142.01708,142.32326,140.13725,"Simulated"
1424,"DOE_24hr35","Sanden80",0,0,0,133.05398,140.32454,141.33128,141.74654,142.01042,142.3166,140.13056,"Simulated"
1425,"DOE_24hr35","Sanden80",0,0,0,133.04732,140.31788,141.32462,141.73988,142.00376,142.30976,140.12387,"Simulated"
1426,"DOE_24hr35","Sanden80",0,0,0,133.04066,140.31122,141.31796,141.73322,141.99692,142.3031,140.11718,"Simulated"
1427,"DOE_24hr35","Sanden80",0,0,0,133.034,140.30456,141.3113,141.72656,141.99026,142.29644,140.11052,"Simulated"
1428,"DOE_24hr35","Sanden80",0,0,0,133.02734,140.2979,141.30464,141.7199,141.9836,142.28978,140.10386,"Simulated"
1429,"DOE_24hr35","Sanden80",0,0,0,133.02068,140.29124,141.29798,141.71324,141.97694,142.28312,140.0972,"Simulated"
1430,"DOE_24hr35","Sanden80",0,0,0,133.01402,140.28458,141.29132,141.70658,141.97028,142.27646,140.09054,"Simulated"
1431,"DOE_24hr35","Sanden80",0,0,0,133.00736,140.27792,141.28466,141.69992,141.96362,142.2698,140.08388,"Simulated"
1432,"DOE_24hr35","Sanden80",0,0,0,133.0007,140.27108,141.278,141.69326,141.95696,142.26314,140.07719,"Simulated"
1433,"DOE_24hr35","Sanden80",0,0,0,132.99386,140.26442,141.27134,141.6866,141.9503,142.25648,140.0705,"Simulated"
1434,"DOE_24hr35","Sanden80",0,0,0,132.9872,140.25776,141.26468,141.67976,141.94364,142.24982,140.06381,"Simulated"
1435,"DOE_24hr35","Sanden80",0,0,0,132.98054,140.2511,141.25802,141.6731,141.93698,142.24316,140.05715,"Simulated"
1436,"DOE_24hr35","Sanden80",0,0,0,132.97388,140.24444,141.25136,141.66644,141.93032,142.2365,140.05049,"Simulated"
1437,"DOE_24hr35","Sanden80",0,0,0,132.96722,140.23778,141.2447,141.65978,141.92366,142.22984,140.04383,"Simulated"
1438,"DOE_24hr35","Sanden80",0,0,0,132.96056,140.23112,141.23804,141.65312,141.917,142.22318,140.03717,"Simulated"
1439,"DOE_24hr35","Sanden80",0,0,0,132.9539,140.22446,141.23138,141.64646,141.91034,142.21652,140.03051,"Simulated"
0,"DOE_24hr50","Sanden80",0,0,0,148.9937,148.9937,148.9937,148.9937,148.9937,148.9937,148.9937,"Simulated"
1,"DOE_24hr50","Sanden80",2.35,0,0,132.21104,148.98758,148.98758,148.98758,148.98758,148.98758,146.19149,"Simulated"
2,"DOE_24hr50","Sanden80",3,0,0,110.7896,148.98182,148.98182,148.98182,148.98182,148.98182,142.61645,"Simulated"
3,"DOE_24hr50","Sanden80",3,0,0,89.3696,148.97606,148.97606,148.97606,148.97606,148.97606,139.04165,"Simulated"
4,"DOE_24hr50","Sanden80",2.35,0,0,72.59054,148.97066,148.97066,148.97066,148.97066,148.97066,136.24064,"Simulated"
5,"DOE_24hr50","Sanden80",0,0,0,72.58514,148.96508,148.96508,148.96508,148.96508,148.96508,136.23509,"Simulated"
6,"DOE_24hr50","Sanden80",0,0,0,72.57956,148.95968,148.95968,148.95968,148.95968,148.95968,136.22966,"Simulated"
7,"DOE_24hr50","Sanden80",0,0,0,72.57416,148.95428,148.95428,148.95428,148.95428,148.95428,136.22426,"Simulated"
8,"DOE_24hr50","Sanden80",0,0,0,72.56876,148.9487,148.9487,148.9487,148.9487,148.9487,136.21871,"Simulated"
9,"DOE_24hr50","Sanden80",0,0,0,72.56318,148.9433,148.9433,148.9433,148.9433,148.9433,136.21328,"Simulated"
10,"DOE_24hr50","Sanden80",0,0,0,72.55778,148.9379,148.9379,148.9379,148.9379,148.9379,136.20788,"Simulated"
11,"DOE_24hr50","Sanden80",0,0,0,72.5522,148.93232,148.93232,148.93232,148.93232,148.93232,136.2023,"Simulated"
12,"DOE_24hr50","Sanden80",0,0,0,72.5468,148.92692,148.92692,148.92692,148.92692,148.92692,136.1969,"Simulated"
13,"DOE_24hr50","Sanden80",0,0,0,72.5414,148.92134,148.92134,148.92134,148.92134,148.92134,136.19135,"Simulated"
14,"DOE_24hr50","Sanden80",0,0,0,72.53582,148.91594,148.91594,148.91594,148.91594,148.91594,136.18592,"Simulated"
15,"DOE_24hr50","Sanden80",0,0,0,72.53042,148.91054,148.91054,148.91054,148.91054,148.91054,136.18052,"Simulated"
16,"DOE_24hr50","Sanden80",0,0,0,72.52502,148.90496,148.90496,148.90496,148.90496,148.90496,136.17497,"Simulated"
17,"DOE_24hr50","Sanden80",0,0,0,72.51944,148.89956,148.89956,148.89956,148.89956,148.89956,136.16954,"Simulated"
18,"DOE_24hr50","Sanden80",0,0,0,72.51404,148.89416,148.89416,148.89416,148.89416,148.89416,136.16414,"Simulated"
19,"DOE_24hr50","Sanden80",0,0,0,72.50864,148.88858,148.88858,148.88858,148.88858,148.88858,136.15859,"Simulated"
20,"DOE_24hr50","Sanden80",0,0,0,72.50306,148.88318,148.88318,148.88318,148.88318,148.88318,136.15316,"Simulated"
21,"DOE_24hr50","Sanden80",0,0,0,72.49766,148.87778,148.87778,148.87778,148.87778,148.87778,136.14776,"Simulated"
22,"DOE_24hr50","Sanden80",0,0,0,72.49208,148.8722,148.8722,148.8722,148.8722,148.8722,136.14218,"Simulated"
23,"DOE_24hr50","Sanden80",0,0,0,72.48668,148.8668,148.8668,148.8668,148.8668,148.8668,136.13678,"Simulated"
24,"DOE_24hr50","Sanden80",0,0,0,72.48128,148.8614,148.8614,148.8614,148.8614,148.8614,136.13138,"Simulated"
25,"DOE_24hr50","Sanden80",0,0,0,72.4757,148.85582,148.85582,148.85582,148.85582,148.85582,136.1258,"Simulated"
26,"DOE_24hr50","Sanden80",0,0,0,72.4703,148.85042,148.85042,148.85042,148.85042,148.85042,136.1204,"Simulated"
27,"DOE_24hr50","Sanden80",0,0,0,72.4649,148.84502,148.84502,148.84502,148.84502,148.84502,136.115,"Simulated"
28,"DOE_24hr50","Sanden80",0,0,0,72.45932,148.83944,148.83944,148.83944,148.83944,148.83944,136.10942,"Simulated"
29,"DOE_24hr50","Sanden80",0,0,0,72.45392,148.83404,148.83404,148.83404,148.83404,148.83404,136.10402,"Simulated"
30,"DOE_24hr50","Sanden80",0,0,0,72.44852,148.82864,148.82864,148.82864,148.82864,148.82864,136.09862,"Simulated"
31,"DOE_24hr50","Sanden80",0,0,0,72.44294,148.82306,148.82306,148.82306,148.82306,148.82306,136.09304,"Simulated"
32,"DOE_24hr50","Sanden80",0,0,0,72.43754,148.81766,148.81766,148.81766,148.81766,148.81766,136.08764,"Simulated"
33,"DOE_24hr50","Sanden80",0,0,0,72.43214,148.81226,148.81226,148.81226,148.81226,148.81226,136.08224,"Simulated"
34,"DOE_24hr50","Sanden80",0,0,0,72.42656,148.80668,148.80668,148.80668,148.80668,148.80668,136.07666,"Simulated"
35,"DOE_24hr50","Sanden80",0,0,0,72.42116,148.80128,148.80128,148.80128,148.80128,148.80128,136.07126,"Simulated"
36,"DOE_24hr50","Sanden80",0,0,0,72.41576,148.79588,148.79588,148.79588,148.79588,148.79588,136.06586,"Simulated"
37,"DOE_24hr50","Sanden80",0,0,0,72.41018,148.7903,148.7903,148.7903,148.7903,148.7903,136.06028,"Simulated"
38,"DOE_24hr50","Sanden80",0,0,0,72.40478,148.7849,148.7849,148.7849,148.7849,148.7849,136.05488,"Simulated"
39,"DOE_24hr50","Sanden80",0,0,0,72.39938,148.7795,148.7795,148.7795,148.7795,148.7795,136.04948,"Simulated"
40,"DOE_24hr50","Sanden80",0,0,0,72.39398,148.77392,148.77392,148.77392,148.77392,148.77392,136.04393,"Simulated"
41,"DOE_24hr50","Sanden80",0,0,0,72.3884,148.76852,148.76852,148.76852,148.76852,148.76852,136.0385,"Simulated"
42,"DOE_24hr50","Sanden80",0,0,0,72.383,148.76312,148.76312,148.76312,148.76312,148.76312,136.0331,"Simulated"
43,"DOE_24hr50","Sanden80",0,0,0,72.3776,148.75754,148.75754,148.75754,148.75754,148.75754,136.02755,"Simulated"
44,"DOE_24hr50","Sanden80",0,0,0,72.37202,148.75214,148.75214,148.75214,148.75214,148.75214,136.02212,"Simulated"
45,"DOE_24hr50","Sanden80",0,0,0,72.36662,148.74674,148.74674,148.74674,148.74674,148.74674,136.01672,"Simulated"
46,"DOE_24hr50","Sanden80",0,0,0,72.36122,148.74116,148.74116,148.74116,148.74116,148.74116,136.01117,"Simulated"
47,"DOE_24hr50","Sanden80",0,0,0,72.35564,148.73576,148.73576,148.73576,148.73576,148.73576,136.00574,"Simulated"
48,"DOE_24hr50","Sanden80",0,0,0,72.35024,148.73036,148.73036,148.73036,148.73036,148.73036,136.00034,"Simulated"
49,"DOE_24hr50","Sanden80",0,0,0,72.34484,148.72496,148.72496,148.72496,148.72496,148.72496,135.99494,"Simulated"
50,"DOE_24hr50","Sanden80",0,0,0,72.33926,148.71938,148.71938,148.71938,148.71938,148.71938,135.98936,"Simulated"
51,"DOE_24hr50","Sanden80",0,0,0,72.33386,148.71398,148.71398,148.71398,148.71398,148.71398,135.98396,"Simulated"
52,"DOE_24hr50","Sanden80",0,0,0,72.32846,148.70858,148.70858,148.70858,148.70858,148.70858,135.97856,"Simulated"
53,"DOE_24hr50","Sanden80",0,0,0,72.32306,148.703,148.703,148.703,148.703,148.703,135.97301,"Simulated"
54,"DOE_24hr50","Sanden80",0,0,0,72.31748,148.6976,148.6976,148.6976,148.6976,148.6976,135.96758,"Simulated"
55,"DOE_24hr50","Sanden80",0,0,0,72.31208,148.6922,148.6922,148.6922,148.6922,148.6922,135.96218,"Simulated"
56,"DOE_24hr50","Sanden80",0,0,0,72.30668,148.6868,148.6868,148.6868,148.6868,148.6868,135.95678,"Simulated"
57,"DOE_24hr50","Sanden80",0,0,0,72.3011,148.68122,148.68122,148.68122,148.68122,148.68122,135.9512,"Simulated"
58,"DOE_24hr50","Sanden80",0,0,0,72.2957,148.67582,148.67582,148.67582,148.67582,148.67582,135.9458,"Simulated"
59,"DOE_24hr50","Sanden80",0,0,0,72.2903,148.67042,148.67042,148.67042,148.67042,148.67042,135.9404,"Simulated"
60,"DOE_24hr50","Sanden80",0,0,0,72.2849,148.66484,148.66484,148.66484,148.66484,148.66484,135.93485,"Simulated"
61,"DOE_24hr50","Sanden80",2.35,0,0,55.86818,148.3502,148.65962,148.65962,148.65962,148.65962,133.14281,"Simulated"
62,"DOE_24hr50","Sanden80",3,0,0,49.795646,133.06802,148.65458,148.65458,148.65458,148.65458,129.580331,"Simulated"
